309,Tensei Oujo to Tensai Reijou no Mahou Kakumei,1690,TV,12,Jan 2023 - Mar 2023,7.51
310,"Boku no Imouto wa ""Osaka Okan""",9967,TV,12,Dec 2012 - Mar 2013,5.74
311,Ze Tian Ji 2nd Season,4433,ONA,12,Jul 2016 - Oct 2016,6.9
312,Wo de Tian Jie Nu You,6609,ONA,15,Sep 2017 - Jan 2018,6.46
313,Naruto: Shippuuden Movie 4 - The Lost Tower,2001,Movie,1,Jul 2010 - Jul 2010,7.42
314,Denshin Denrei Denwa,11849,Movie,1,1931 - 1931,5.1
315,Meng Ta: Xue Mi Cheng,9482,ONA,13,Jun 2018 - Aug 2018,5.86
316,Rainbow: Nisha Rokubou no Shichinin,134,TV,26,Apr 2010 - Sep 2010,8.48
317,Detective Conan: Let's Experience the Jomon Period!,9505,OVA,1,Jun 1999 - Jun 1999,5.86
318,BNA,2283,TV,12,Apr 2020 - Jun 2020,7.35
319,Eyeshield 21: Maboroshi no Golden Bowl,5856,Special,1,Aug 2004 - Aug 2004,6.6
320,Gasshin Sentai Mechander Robo,9797,TV,35,Mar 1977 - Dec 1977,5.78
321,3-nen D-gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,10979,Movie,1,Jul 2017 - Jul 2017,5.45
322,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,304,TV,25,Oct 2016 - Apr 2017,8.23
323,Megane-bu!,7653,TV,12,Oct 2013 - Dec 2013,6.25
324,Boku dake ga Inai Machi,234,TV,12,Jan 2016 - Mar 2016,8.31
325,Blue Thermal,5146,Movie,1,Mar 2022 - Mar 2022,6.74
326,Superflat Monogram,6677,Special,1,2003 - 2003,6.44
327,Bounen no Xamdou,1279,ONA,26,Jul 2008 - Feb 2009,7.64
328,Re:Zero kara Hajimeru Break Time,5651,Special,11,Apr 2016 - Jun 2016,6.64
329,Gintama.: Shirogane no Tamashii-hen,30,TV,12,Jan 2018 - Mar 2018,8.81
330,Senpai ga Uzai Kouhai no Hanashi,1380,TV,12,Oct 2021 - Dec 2021,7.61
331,Inu ni Nattara Suki na Hito ni Hirowareta.,11846,TV,12,Jan 2023 - Mar 2023,5.11
332,Ninkuu (Movie),8682,Movie,1,Jul 1995 - Jul 1995,6.04
333,Kaitei Choutokkyuu: Marine Express,7233,Special,1,Aug 1979 - Aug 1979,6.34
334,Wena Wrist,11772,Special,1,Jan 2020 - Jan 2020,5.14
335,Deca-Dence,2202,TV,12,Jul 2020 - Sep 2020,7.37
336,Jiu Tian Xuan Di Jue,5556,ONA,40,Aug 2021 - Dec 2021,6.66
337,Chousoku Henkei Gyrozetter,6765,TV,51,Oct 2012 - Sep 2013,6.43
338,Yami Shibai,4023,TV,13,Jul 2013 - Sep 2013,7
339,Gunslinger Stratos The Animation,8651,TV,12,Apr 2015 - Jun 2015,6.05
340,Mugen no Ryvius,1986,TV,26,Oct 1999 - Mar 2000,7.43
341,Strange Dawn,7341,TV,13,Jul 2000 - Sep 2000,6.32
342,Nanaraki: Seven Lucky Gods,12175,ONA,12,Apr 2022 - Dec 2022,4.89
343,Yesterday wo Utatte: Haishin-ban Episode,5740,ONA,6,Apr 2020 - Jun 2020,6.63
344,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,809,Movie,1,Mar 2014 - Mar 2014,7.86
345,Lovedol: Lovely Idol OVA,9085,OVA,1,Mar 2007 - Mar 2007,5.95
346,Heybot!,9322,TV,50,Sep 2016 - Sep 2017,5.9
347,Tales of the Abyss,2619,TV,26,Oct 2008 - Mar 2009,7.28
348,Lemon Angel Project,6229,TV,13,Jan 2006 - Mar 2006,6.53
349,Macross Fufonfia Specials,11101,Special,3,Dec 2013 - Dec 2013,5.42
350,Gifuu Doudou!!: Kanetsugu to Keiji,6792,TV,25,Jul 2013 - Dec 2013,6.42
351,Lupin III: $1 Money Wars,3513,Special,1,Jul 2000 - Jul 2000,7.11
352,Sakigake!! Otokojuku Movie,5929,Movie,1,Jul 1988 - Jul 1988,6.59
353,Deltora Quest,3680,TV,65,Jan 2007 - Mar 2008,7.07
354,Maze☆Bakunetsu Jikuu: Hot Springs,8743,Special,1,1998 - 1998,6.03
355,Orange: Mirai,1877,Movie,1,Nov 2016 - Nov 2016,7.45
356,Starmyu OVA,3443,OVA,2,Jul 2016 - Sep 2016,7.13
357,Kaguya-hime no Monogatari,348,Movie,1,Nov 2013 - Nov 2013,8.2
358,Ze Tian Ji,5005,ONA,13,Jul 2015 - Dec 2015,6.77
359,Muka Muka Paradise,4219,TV,51,Sep 1993 - Aug 1994,6.95
360,Yokoyama Mitsuteru Sangokushi,2467,TV,47,Oct 1991 - Sep 1992,7.32
361,Adachi to Shimamura,3546,TV,12,Oct 2020 - Dec 2020,7.1
362,Joshiraku OVA,2163,OVA,1,Feb 2013 - Feb 2013,7.38
363,Dai Mahou Touge,4270,OVA,4,Mar 2006 - Mar 2007,6.93
364,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro,0,,4,,6.93
365,Somali to Mori no Kamisama,886,TV,12,Jan 2020 - Mar 2020,7.82
366,"Shounen Maid: Onna wa Dokyou,0,,12,,7.82
367,Nandaka Velonica,8953,TV,10,Mar 2014 - Mar 2014,5.98
368,Hakkenden: Touhou Hakken Ibun,2144,TV,13,Jan 2013 - Mar 2013,7.39
369,Shinkon Gattai Godannar!! 2nd Season,4479,TV,13,Apr 2004 - Jun 2004,6.89
370,Anju to Zushioumaru,8578,Movie,1,Jul 1961 - Jul 1961,6.06
371,Ai to Shi,11314,Special,1,Mar 2013 - Mar 2013,5.34
372,Trouble Chocolate,6394,TV,20,Oct 1999 - Mar 2000,6.5
373,School Rumble: Ichi Gakki Hoshuu,1131,OVA,2,Dec 2005 - Dec 2005,7.71
374,Koukaku Kidoutai Arise: Alternative Architecture,2903,TV,10,Apr 2015 - Jun 2015,7.23
375,Gundam: G no Reconguista Movie V - Shisen wo Koete,3561,Movie,1,Aug 2022 - Aug 2022,7.1
376,Zan Sayonara Zetsubou Sensei Bangaichi,997,OVA,2,Nov 2009 - Feb 2010,7.76
377,Kämpfer für die Liebe,6711,Special,2,Mar 2011 - Mar 2011,6.44
378,Lupin III vs. Detective Conan: The Movie,800,Movie,1,Dec 2013 - Dec 2013,7.86
379,Nobunagun,5495,TV,13,Jan 2014 - Mar 2014,6.67
380,Digimon Adventure:,6785,TV,67,Apr 2020 - Sep 2021,6.42
381,Tao Hua Yuan Ji,10015,Movie,1,2006 - 2006,5.73
382,Megami Paradise,11357,OVA,2,Jun 1995 - Aug 1995,5.33
383,Kirin Gogo no Koucha x BanG Dream! Collab Animation CM Koukai!,9691,ONA,1,Dec 2019 - Dec 2019,5.81
384,Thunder,11160,Movie,1,1982 - 1982,5.39
385,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,10985,TV,32,Apr 2014 - Feb 2015,5.45
386,Sonny Boy,992,TV,12,Jul 2021 - Oct 2021,7.77
387,VERSEⁿ: Episodeⁿ - Kuusou,8030,ONA,1,Nov 2021 - Nov 2021,6.18
388,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,7747,TV,10,Oct 2017 - Dec 2017,6.23
389,Psycho-Pass: Sinners of the System Case.2 - First Guardian,1828,Movie,1,Feb 2019 - Feb 2019,7.47
390,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,1749,Special,1,Jun 2013 - Jun 2013,7.49
391,Sono Kinisasete yo: My My Mai,10187,OVA,2,Dec 1993 - Jan 1994,5.68
392,Inukami!,2899,TV,26,Apr 2006 - Sep 2006,7.23
393,Black Bullet,3618,TV,13,Apr 2014 - Jul 2014,7.09
394,Samurai Mac,10240,Special,1,Dec 2022 - Dec 2022,5.67
395,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,7099,TV,12,Oct 2019 - Dec 2019,6.36
396,Arigatou Gomennasai,12538,Movie,1,2009 - 2009,4.52
397,Shukufuku no Campanella: La Campanella Della Benedizione,6667,OVA,1,Mar 2011 - Mar 2011,6.45
398,Gensoumaden Saiyuuki: Kibou no Zaika,4541,OVA,1,Sep 2002 - Sep 2002,6.87
399,Soukyuu no Fafner: Dead Aggressor - Exodus,2235,TV,13,Jan 2015 - Apr 2015,7.37
400,Pokemon: Pikachu no Fuyuyasumi (2000),6899,OVA,2,Dec 1999 - Dec 1999,6.4
401,Misaki no Mayoiga,5051,Movie,1,Aug 2021 - Aug 2021,6.76
402,Kamen Rider Fourze x Crayon Shin-chan,9997,Special,4,Apr 2012 - Apr 2012,5.73
403,Fight Ippatsu! Juuden-chan!!,5833,TV,12,Jun 2009 - Sep 2009,6.61
404,Detroit Metal City: Birth of the Metal Devil,2577,Special,1,Jul 2008 - Jul 2008,7.29
405,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,3246,Special,1,Oct 2016 - Oct 2016,7.16
406,Asobi Asobase Specials,1403,Special,2,Nov 2018 - Dec 2018,7.59
407,Dahua Zhi Shaonian You,9574,ONA,16,Aug 2020 - Nov 2020,5.84
408,The Kabocha Wine,4717,TV,95,Jul 1982 - Aug 1984,6.83
409,Turn A Gundam,1025,TV,50,Apr 1999 - Apr 2000,7.75
410,First Squad: The Moment of Truth,9113,Movie,1,May 2009 - May 2009,5.95
411,Gundam: G no Reconguista,9453,TV,26,Oct 2014 - Mar 2015,5.87
412,Otousan wa Ai no Hito,7501,ONA,1,Jul 2016 - Jul 2016,6.29
413,B-Legend! Battle B-Daman,7476,TV,52,Jan 2004 - Dec 2004,6.29
414,Sore Ike! Anpanman: Tsumikijou no Himitsu,8081,Movie,1,Mar 1992 - Mar 1992,6.17
415,Oh! Super Milk-chan,8811,TV,12,Jan 2000 - Apr 2000,6.01
416,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,6974,OVA,1,Jun 2011 - Jun 2011,6.39
417,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,7205,Movie,1,Jul 2013 - Jul 2013,6.34
418,Jikuu Boukenki Zentrix,8002,TV,26,Apr 2003 - Sep 2003,6.18
419,Soukou Kihei Votoms,1159,TV,52,Apr 1983 - Mar 1984,7.7
420,Aitsu to Lullaby: Suiyobi no Cinderella,9674,Movie,1,Aug 1987 - Aug 1987,5.81
421,Denpa-teki na Kanojo,1701,OVA,2,Feb 2009 - Dec 2009,7.51
422,Fuuun Ishin Dai☆Shogun,10205,TV,12,Apr 2014 - Jun 2014,5.68
423,Gijinka de Manabo!,11673,ONA,1,Nov 2016 - Nov 2016,5.19
424,Minna Atsumare! Falcom Gakuen,9222,TV,13,Jan 2014 - Mar 2014,5.92
425,Jack to Mame no Ki (OVA),9584,OVA,1,1989 - 1989,5.84
426,Kurayami Santa,11795,TV,13,Jul 2015 - Sep 2015,5.13
427,Kuragehime: Soreike! Amars Tankentai,10522,Special,6,Aug 2010 - Sep 2010,5.59
428,Da Wei Bei Ken: Daomei Tegong Xiong,11087,Movie,1,Jan 2017 - Jan 2017,5.42
429,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,8624,OVA,1,2003 - 2003,6.05
430,Initial D Battle Stage 2,1262,OVA,1,May 2007 - May 2007,7.65
431,10-pun de Oitsukeru: Shingeki no Kyojin,8176,ONA,1,Jul 2018 - Jul 2018,6.14
432,Atagoal wa Neko no Mori,9728,Movie,1,Oct 2006 - Oct 2006,5.8
433,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,7219,ONA,7,Jul 2018 - Sep 2018,6.34
434,Mousou Kagaku Series: Wandaba Style,8210,TV,12,Apr 2003 - Jun 2003,6.14
435,Kamigawa: Kagayakeru Sekai,6071,ONA,1,Feb 2022 - Feb 2022,6.56
436,Teekyuu 7 Specials,8478,Special,2,May 2016 - May 2016,6.08
437,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,6618,OVA,1,Jan 2020 - Jan 2020,6.46
438,"Eiyuu-ou,0,,1,,6.46
439,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,4859,TV,12,Jul 2021 - Sep 2021,6.8
440,Wo Shi Jiang Xiaobai 2nd Season,7796,ONA,12,Nov 2018 - Jan 2019,6.22
441,New Initial D Movie: Legend 2 - Tousou,946,Movie,1,May 2015 - May 2015,7.79
442,RPG Densetsu Hepoi,3525,TV,50,Oct 1990 - Sep 1991,7.11
443,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",8814,OVA,1,Jul 1985 - Jul 1985,6.01
444,Shiguang Dailiren Special: Xiaoyao Sanren de Weituo,9489,ONA,1,Aug 2021 - Aug 2021,5.86
445,Toaru Hikuushi e no Koiuta,3244,TV,13,Jan 2014 - Mar 2014,7.16
446,Bubuki Buranki: Hoshi no Kyojin,5071,TV,12,Oct 2016 - Dec 2016,6.76
447,Fuyu no Hi,8774,Movie,1,Nov 2003 - Nov 2003,6.02
448,Hentai Ouji to Warawanai Neko.: Henneko BBS,5403,Special,13,Jun 2013 - Nov 2013,6.69
449,Patapata Hikousen no Bouken,1633,TV,26,Jan 2002 - Jun 2002,7.53
450,DinoZone,10845,OVA,5,Nov 1998 - Jan 2000,5.5
451,Rurouni Kenshin: Special Techniques,3156,Special,1,Oct 1997 - Oct 1997,7.18
452,Aquarion Logos,10082,TV,26,Jul 2015 - Dec 2015,5.71
453,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,1560,TV,13,Apr 2023 - Jul 2023,7.55
454,Happy ComeCome,11393,Movie,1,Mar 2015 - Mar 2015,5.32
455,Shakugan no Shana-tan,3707,Special,4,Jan 2006 - Apr 2007,7.07
456,Ikebukuro West Gate Park,4544,TV,12,Oct 2020 - Dec 2020,6.87
457,Heibai Wushang,8269,ONA,12,Jul 2015 - Feb 2016,6.13
458,Hikari: Kariya wo Tsunagu Monogatari,10551,Special,1,Mar 2016 - Mar 2016,5.59
459,Madou King Granzort: Bouken-hen,8204,OVA,3,Mar 1992 - Jun 1992,6.14
460,Garo: Vanishing Line,3412,TV,24,Oct 2017 - Mar 2018,7.13
461,Girls & Panzer: Shoukai Shimasu!,5545,Special,2,Nov 2012 - Dec 2012,6.66
462,Time Bokan Series: Gyakuten Ippatsuman,9561,TV,58,Feb 1982 - Mar 1983,5.84
463,The Big O,1639,TV,26,Oct 1999 - Mar 2003,7.53
464,Chiisana Jumbo,10266,Movie,1,Sep 1977 - Sep 1977,5.66
465,Fate/Zero,265,TV,13,Oct 2011 - Dec 2011,8.28
466,Miyakawa-ke no Kuufuku,6359,ONA,10,Apr 2013 - Jul 2013,6.51
467,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,6912,Movie,1,Dec 2004 - Dec 2004,6.4
468,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,7251,Special,1,Oct 1987 - Oct 1987,6.33
469,Sylvanian Families,10977,Special,3,Apr 2007 - May 2007,5.45
470,The Place Where We Were,10834,Movie,1,2008 - 2008,5.5
471,Cardfight!! Vanguard: will+Dress,4727,TV,13,Jul 2022 - Sep 2022,6.83
472,Ashita no Joe Pilots,8121,Special,2,Nov 1969 - Dec 1969,6.15
473,Eureka Seven AO: One More Time - Lord Don't Slow Me Down,5762,ONA,5,Jan 2017 - Mar 2017,6.62
474,Fafa Movie,12535,ONA,2,Mar 2010 - Jan 2011,4.53
475,Tottoko Hamtarou: Anime Dechu!,8760,OVA,1,Sep 1999 - Sep 1999,6.02
476,Kishuku Gakkou no Juliet,1872,TV,12,Oct 2018 - Dec 2018,7.45
477,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,4928,Movie,1,Apr 2009 - Apr 2009,6.79
478,Nagagutsu wo Haita Neko no Bouken,5726,TV,26,Apr 1992 - Sep 1992,6.63
479,Doubutsu Sumo Taikai,12447,Movie,1,1931 - 1931,4.65
480,Shingeki no Kyotou,7065,Movie,1,Apr 2017 - Apr 2017,6.37
481,Nabari no Ou,2760,TV,26,Apr 2008 - Sep 2008,7.26
482,Candy Candy: Candy no Natsu Yasumi,5452,Movie,1,Jul 1978 - Jul 1978,6.68
483,Witch Craft Works,4022,TV,12,Jan 2014 - Mar 2014,7
484,Okusama ga Seitokaichou!,5954,TV,12,Jul 2015 - Sep 2015,6.58
485,Business Fish,11422,TV,6,Jul 2019 - Aug 2019,5.3
486,Soreyuke! Uchuu Senkan Yamamoto Youko,8813,OVA,3,Mar 1996 - Jun 1996,6.01
487,Nyan Koi!,3430,TV,12,Oct 2009 - Dec 2009,7.13
488,One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,2453,Movie,1,Mar 2007 - Mar 2007,7.32
489,Chou Henshin Cosprayers,12263,TV,8,Jan 2004 - Mar 2004,4.81
490,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,2806,Movie,1,Mar 2009 - Mar 2009,7.25
491,Xing Yu Siwan Nian,2259,ONA,16,Oct 2022 - Jan 2023,7.36
492,Meme Iroiro Yume no Tabi,5172,TV,127,Apr 1983 - Sep 1985,6.74
493,Bai Ye Ling Long,7615,ONA,25,Jun 2018 - Nov 2018,6.26
494,Hello Kitty no Oyayubi-hime (OVA),10756,OVA,1,Dec 2001 - Dec 2001,5.53
495,Dr. Slump: Arale-chan '92 Oshougatsu Special,9758,Special,3,Jan 1992 - Jan 1992,5.79
496,Freezing Vibration Specials,6619,Special,6,Dec 2013 - May 2014,6.46
497,Nezumi no Rusuban,12578,Movie,1,1931 - 1931,4.46
498,Kamisama Hajimemashita OVA,541,OVA,2,Aug 2013 - Aug 2013,8.04
499,Durarara!!x2 Ten,622,TV,12,Jul 2015 - Sep 2015,7.97
500,Wall,12154,Movie,1,1987 - 1987,4.9
501,Jewelpet Magical Change,4280,TV,39,Apr 2015 - Dec 2015,6.93
502,Pianoman,7592,ONA,1,Jan 2020 - Jan 2020,6.27
503,Ankoku Shinwa,12684,OVA,2,Jan 1990 - Feb 1990,4.11
504,New Dream Hunter Rem: Setsuriku no Mudenmekyu,6970,OVA,1,Dec 1992 - Dec 1992,6.39
505,Majin Tantei Nougami Neuro,1413,TV,25,Oct 2007 - Mar 2008,7.59
506,Pokemon: Aki no Special,10007,Special,1,Oct 1997 - Oct 1997,5.73
507,Pokemon,2173,TV,276,Apr 1997 - Nov 2002,7.38
508,Choco Kyouju no Oheya,12483,ONA,1,Apr 2016 - Apr 2016,4.61
509,Dragon Ball Movie 4: Saikyou e no Michi,3483,Movie,1,Mar 1996 - Mar 1996,7.12
510,Love Live! School Idol Project OVA,4605,OVA,1,Nov 2013 - Nov 2013,6.86
511,Uzaki-chan wa Asobitai!,4020,TV,12,Jul 2020 - Sep 2020,7
512,Tales of Vesperia: The First Strike,1477,Movie,1,Oct 2009 - Oct 2009,7.57
513,Roujin Z,3846,Movie,1,Sep 1991 - Sep 1991,7.04
514,Kashimashi: Girl Meets Girl,5716,TV,12,Jan 2006 - Mar 2006,6.63
515,Houkago no Pleiades,8292,ONA,4,Feb 2011 - Feb 2011,6.12
516,Suki tte Ii na yo. Mei and Marshmallow,4708,Special,10,Dec 2012 - May 2013,6.84
517,Hi no Tori: Uchuu-hen,4043,OVA,1,Dec 1987 - Dec 1987,7
518,Pokemon Best Wishes! Season 2,6811,TV,24,Jun 2012 - Jan 2013,6.42
519,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,8431,OVA,4,Nov 1997 - Jun 1998,6.09
520,Dibetagurashi: Ahiru no Seikatsu,10541,TV,39,Apr 2013 - Mar 2014,5.59
521,Tie Shan Gongzhu,11486,Movie,1,Jan 1941 - Jan 1941,5.28
522,Arata Kangatari Picture Drama,9675,Special,6,Jun 2013 - Nov 2013,5.81
523,Wakaokami wa Shougakusei! Movie,1735,Movie,1,Sep 2018 - Sep 2018,7.5
524,Gegege no Kitarou (2018),3015,TV,97,Apr 2018 - Mar 2020,7.21
525,Bakuman.: Deraman.,3199,Special,2,Sep 2012 - Jan 2013,7.17
526,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,10080,ONA,1,Jun 2015 - Jun 2015,5.71
527,Senkou no Night Raid Specials,4776,Special,3,Jun 2010 - Dec 2010,6.82
528,Mini Hama: Minimum Hamatora Movies,9013,Movie,2,Nov 2015 - Nov 2015,5.97
529,Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special,9715,Special,1,Jul 2021 - Jul 2021,5.8
530,IDOLiSH7,1118,TV,17,Jan 2018 - May 2018,7.71
531,Anime Sanjuushi,3614,TV,52,Oct 1987 - Feb 1989,7.09
532,Yowai Mushi,9241,Special,1,Nov 2012 - Nov 2012,5.92
533,Shoka,9287,Special,1,Mar 2010 - Mar 2010,5.91
534,Iron Man: Rise of Technovore,8136,OVA,1,Apr 2013 - Apr 2013,6.15
535,Twisted-Wonderland 3-shuunen Kinen PV,7154,ONA,1,Mar 2023 - Mar 2023,6.35
536,Liang Bu Yi 2nd Season,2501,ONA,24,Oct 2022 - Apr 2023,7.31
537,Robot Taekwon V,12498,Movie,1,Jul 1976 - Jul 1976,4.59
538,High School Jingi,9803,OVA,1,Feb 1992 - Feb 1992,5.78
539,Cinterrier-jou no Hanamuko,12400,Movie,1,1954 - 1954,4.69
540,Kurogane Communication,5320,TV,24,Oct 1998 - Mar 1999,6.71
541,21 Emon Uchuu e Irasshai!,9620,Movie,1,Aug 1981 - Aug 1981,5.83
542,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6851,Movie,1,Mar 1992 - Mar 1992,6.41
543,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,9309,Movie,1,Dec 2019 - Dec 2019,5.9
544,Holiday Advent Calendar 2018,11664,ONA,13,Dec 2018 - Dec 2018,5.2
545,Monster Musume no Iru Nichijou OVA,3451,OVA,2,Nov 2016 - Apr 2017,7.12
546,Glasslip,11091,TV,13,Jul 2014 - Sep 2014,5.42
547,Aoki Hagane no Arpeggio: Ars Nova,2282,TV,12,Oct 2013 - Dec 2013,7.35
548,Tokyo Mew Mew,3667,TV,52,Apr 2002 - Mar 2003,7.08
549,Cleopatra D.C.,9639,OVA,3,Apr 1989 - May 1991,5.82
550,Eien no Aselia,11390,OVA,2,Jun 2005 - Mar 2006,5.32
551,Terra e... (TV),762,TV,24,Apr 2007 - Sep 2007,7.88
552,World Trigger 2nd Season,508,TV,12,Jan 2021 - Apr 2021,8.06
553,Ma Shen,10001,ONA,16,Jun 2016 - Nov 2016,5.73
554,Gotou ni Naritai.,3904,Movie,1,Oct 1995 - Oct 1995,7.03
555,Sakura Taisen: Le Nouveau Paris,6744,OVA,3,Oct 2004 - Mar 2005,6.43
556,Kishin Taisen Gigantic Formula,4968,TV,26,Apr 2007 - Sep 2007,6.78
557,Ace wo Nerae! 2,3193,OVA,13,Jul 1988 - Oct 1988,7.17
558,Ultra Maniac OVA,5742,OVA,1,Aug 2002 - Aug 2002,6.62
559,Ore dake Haireru Kakushi Dungeon,7440,TV,12,Jan 2021 - Mar 2021,6.3
560,Sabaku no Kuni no Oujosama,10922,OVA,1,Mar 2001 - Mar 2001,5.47
561,Gunslinger Stratos The Animation: Bunki/Futatsu no Mirai,8775,Special,1,Jun 2015 - Jun 2015,6.02
562,Chrome Shelled Regios,2633,TV,24,Jan 2009 - Jun 2009,7.28
563,Tanoshii Muumin Ikka Bouken Nikki,1887,TV,26,Oct 1991 - Mar 1992,7.45
564,Hijikata Toshizou: Shiro no Kiseki,8438,OVA,1,Jan 2004 - Jan 2004,6.09
565,Persona 3 the Movie 2: Midsummer Knight's Dream,1378,Movie,1,Jun 2014 - Jun 2014,7.61
566,Yao Shen Ji 4th Season,2326,ONA,52,Apr 2020 - Sep 2020,7.34
567,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,70,TV,12,Apr 2020 - Jun 2020,8.64
568,Ninja Hattori-kun (2012),6078,TV,52,May 2012 - Feb 2015,6.56
569,Yuru Yuri Nachuyachumi!,817,OVA,1,Feb 2015 - Feb 2015,7.85
570,Duel Masters Victory V3,10346,TV,51,Apr 2013 - Mar 2014,5.64
571,Golden Kamuy,796,TV,12,Apr 2018 - Jun 2018,7.87
572,Great Pretender,310,TV,23,Jul 2020 - Dec 2020,8.23
573,Zegapain,2617,TV,26,Apr 2006 - Sep 2006,7.29
574,White Album 2,1354,TV,13,Oct 2013 - Dec 2013,7.62
575,4-nin wa Sorezore Uso wo Tsuku,3328,TV,11,Oct 2022 - Dec 2022,7.15
576,Hina Logi: From Luck & Logic,5683,TV,12,Jul 2017 - Sep 2017,6.64
577,Pokemon Sun & Moon Planetarium,8382,Movie,1,Sep 2017 - Sep 2017,6.1
578,Tokimeki Memorial 4 OVA,8970,OVA,1,Dec 2009 - Dec 2009,5.98
579,Jungle Taitei: Yuuki ga Mirai wo Kaeru,5384,Special,1,Sep 2009 - Sep 2009,6.7
580,Dimension W: Short Track/Robot wa Sentou no Yume wo Miruka,5761,Special,1,Aug 2016 - Aug 2016,6.62
581,Bakugan Battle Brawlers,6760,TV,52,Apr 2007 - Mar 2008,6.43
582,Hibike! Euphonium,596,TV,13,Apr 2015 - Jul 2015,8
583,Ray The Animation,5926,TV,13,Apr 2006 - Jun 2006,6.59
584,Norakuro Shoui: Nichiyoubi no Kaijiken,12377,Movie,1,1933 - 1933,4.72
585,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,3770,OVA,1,Dec 2016 - Dec 2016,7.05
586,Haou Daikei Ryuu Knight: Adeu Legend Final,8197,OVA,1,May 1996 - May 1996,6.14
587,Grancrest Senki: Tsuisou,6132,Special,1,Mar 2018 - Mar 2018,6.55
588,Clamp Gakuen Tanteidan,4671,TV,26,May 1997 - Oct 1997,6.84
589,Kaiketsu Zorori Da-Da-Da-Daibouken!,7909,Movie,1,Dec 2012 - Dec 2012,6.2
590,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,4728,Movie,3,Aug 2018 - Aug 2018,6.83
591,Asa made Jugyou Chu!,8633,OVA,1,Jun 2012 - Jun 2012,6.05
592,Dumbbell Nan Kilo Moteru?,2796,TV,12,Jul 2019 - Sep 2019,7.25
593,Slayers Evolution-R,2179,TV,13,Jan 2009 - Apr 2009,7.38
594,Allison to Lillia,2402,TV,26,Apr 2008 - Oct 2008,7.33
595,Kimi no Sumu Machi,9002,Special,1,Nov 2015 - Nov 2015,5.97
596,Bayonetta: Bloody Fate,5753,Movie,1,Nov 2013 - Nov 2013,6.62
597,Geneshaft,7306,TV,13,Apr 2001 - Jun 2001,6.32
598,Karakuri no Kimi,6710,OVA,1,Mar 2000 - Mar 2000,6.44
599,Captain Tsubasa no Koutsuu Anzen,7748,OVA,1,1987 - 1987,6.23
600,Doupo Cangqiong,2944,ONA,12,Jan 2017 - Apr 2017,7.22
601,Tono to Issho 1.5,10127,OVA,1,Aug 2010 - Aug 2010,5.7
602,Hoshi Neko Fullhouse,8270,OVA,4,Jun 1989 - Dec 1989,6.13
603,Detective Conan OVA 11: A Secret Order from London,2095,OVA,1,May 2011 - May 2011,7.4
604,Kono Subarashii Sekai ni Shukufuku wo! 2,281,TV,10,Jan 2017 - Mar 2017,8.26
605,Violet Evergarden Movie,21,Movie,1,Sep 2020 - Sep 2020,8.9
606,Wakusei Daikaiju Negadon,11491,Movie,1,Oct 2005 - Oct 2005,5.27
607,Nurarihyon no Mago Recaps,7138,Special,2,Sep 2010 - Dec 2010,6.36
608,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,9111,TV,12,Jul 2014 - Sep 2014,5.95
609,Nyuuin Bokki Monogatari: Odaijini!,9353,OVA,2,Dec 1991 - Dec 1991,5.89
610,Fruits Basket 2nd Season,102,TV,25,Apr 2020 - Sep 2020,8.55
